vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
2.36666666666666,0.319098018889977,3.1,0.0889835817092548
2.4,0.365911406991659,3.13333333333334,0.0939000173292557
2.43333333333333,0.322700460368065,3.16666666666667,0.125574689152696
2.46666666666666,0.337598813339004,3.2,0.107292052256715
2.5,0.357278281363504,3.23333333333334,0.128140368301708
2.53333333333333,0.353302257168816,3.26666666666667,0.0777886013404113
2.56666666666666,0.327177920424009,3.3,0.0994401791794253
2.6,0.371923195480898,3.33333333333334,0.102216110088783
2.63333333333333,0.393010227163203,3.36666666666667,0.0815744481393906
2.66666666666666,0.401182126124331,3.4,0.087876800963763
2.7,0.439022696487821,3.43333333333334,0.0986486929351418
2.73333333333333,0.41347970004062,3.46666666666667,0.0827508391628603
2.76666666666666,0.419611632392914,3.5,0.0756871116411603
2.8,0.446140963397782,3.53333333333334,0.0987420205912191
2.83333333333333,0.44421442904214,3.56666666666667,0.0806387378642303
2.86666666666666,0.418035492444118,3.6,0.0864151362886103
2.9,0.420981344989686,3.63333333333334,0.0785819015333066
2.93333333333333,0.454433913196271,3.66666666666667,0.0963619537339104
2.96666666666666,0.408760077845,3.7,0.0844278648869493
3,0.390470729339156,3.73333333333334,0.110657183907664
3.03333333333333,0.405979324855582,3.76666666666667,0.0881406549055882
3.06666666666666,0.393804252935543,3.8,0.0819788528661537
3.1,0.367185131474391,3.83333333333334,0.0837772771010876
3.13333333333333,0.397253536685841,3.86666666666667,0.0787949649140013
3.16666666666666,0.429866397847544,3.9,0.0848500765425849
3.2,0.39989981561817,3.93333333333334,0.0801530077747047
3.23333333333333,0.408885844948752,3.96666666666667,0.0728674494540196
3.26666666666666,0.438801515687088,4,0.0822593497864922
3.3,0.415026544719336,4.03333333333334,0.0927669494451313
3.33333333333333,0.407998310125473,4.06666666666667,0.121641081123047
3.36666666666666,0.415156876927094,4.1,0.146966328155639
3.4,0.393161722104766,4.13333333333334,0.119399433661057
3.43333333333333,0.364954549098933,4.16666666666667,0.0986192767351537
3.46666666666666,0.364477268986691,4.2,0.109167901864896
3.5,0.369338137314217,4.23333333333334,0.0857913495934881
3.53333333333333,0.348938168901109,4.26666666666667,0.0656732687946541
3.56666666666666,0.32737019897686,4.3,0.0778674022913557
3.6,0.317187326352211,4.33333333333334,0.0700079257461345
3.63333333333333,0.318385016155631,4.36666666666667,0.0950149003785469
3.66666666666666,0.322267380136997,4.4,0.109914130091315
3.7,0.327922425399247,4.43333333333334,0.128586735706357
